Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
580d7b71d8f564135be6128e18c26797,Houston,Texas,No,559
8fb700b276c9bc08ef561b2101dd5d84,Sacramento,California,No,835
f500febf12932089d2df6a48ee81581b,New Haven,Connecticut,No,631
5525561a2b1a9cda918d74df23fe7c66,Albuquerque,New Mexico,No,375
1b0498637d7ddbedd284476c6b88f83d,Bronx,New York,No,858
05379ff6d6d7b3b833094d353f4df561,Dallas,Texas,Yes,695
52e5c8b7927b412547983564b0c5b081,Las Vegas,Nevada,No,677
bd5ffe5b7447066c5b5ac0b5cd282b44,Virginia Beach,Virginia,No,925
5cd4a6bea70c7ea289a5cadb5e88393e,San Francisco,California,Yes,567
7c2e59967afbe793b9160fbbd22ff636,Cambridge,Massachusetts,Yes,546
bbd05706f0140147d46b504ff78263b3,Boston,Massachusetts,No,316
c5f8bc16f7860b5011c58ef0dd463c09,Sacramento,California,No,705
57b73a4ab141afa8568b33deeb7d0439,Los Angeles,California,No,798
a653ac32a7bb2bbda549c3b0500ab4c9,Charleston,West Virginia,No,151
d97edc19293b6c96561b93690f70190f,San Francisco,California,No,457
d3bfb07a930d1e5d1439aea13b150fd1,Nashville,Tennessee,No,505
f927aa6c634c608887b9ec651c326b6a,San Diego,California,No,702
dd5f7f64b9b1c01bc363ad69acb42c0e,San Antonio,Texas,No,816
d7665cdafe0490593985fb6217dc8eff,Durham,North Carolina,No,673
598bdd1d13532de9c798d8c88403d50d,Wichita,Kansas,No,294
1b70faf98eab0c671708c0cb6e3fb7d0,Houston,Texas,Yes,416
ba63696bcfaee6a71d14a94211a01067,Charlotte,North Carolina,Yes,951
b540b30e039f3a254d6168bd2defe193,Austin,Texas,Yes,65
136aed02ace9388d02591b97c42315a3,Phoenix,Arizona,No,980
82c9c610606e76c7b9b4b5cead585e84,Boston,Massachusetts,Yes,982
a9e175790d48fd6115451d283a16dc02,Los Angeles,California,Yes,195
a1282f8388553e9bb189c7667278b946,Boston,Massachusetts,No,279
37072cec1e2a3fc588b13cb9ae441de6,Los Angeles,California,No,901
4a7487705208342987ae265f8fb200e3,Chicago,Illinois,Yes,417
29a3b2e95d65a441d58842dea2bc372f,Brooklyn,New York,No,728
47810aa1243167e9bc24a95484306571,Pittsburgh,Pennsylvania,No,520
0958b31fdcdbee646fb171b71d1edb8c,Richmond,Virginia,Yes,937
b73c6c523986abcbb1fccff9f32d81cd,Los Angeles,California,Yes,130
0fd5dfd99a3acdd73d5b255184be9670,Seattle,Washington,Yes,243
86c410f32f5b2bd44fc71d738c302895,New York,New York,No,841
b8225688d0a444329cd6c852714c7df4,Jacksonville,Florida,No,571
85dc097aaa7bcbd98734a4faf505fcbd,Buffalo,New York,No,133
d9420a2af59ca489e3cfca8fe3e6ba1d,New Haven,Connecticut,No,660
8ad838dd4d8ef4a97cdad8f808a7fdc6,Richmond,Virginia,No,109
86fd71d58a8efa034f983638544ab493,Richmond,Virginia,No,348
390d49a9ed2af16573dc9cabc9e9a720,Savannah,Georgia,No,857
b85873e48b26c4d7971ab4fc8d5fcf6f,Miami,Florida,Yes,890
ee112717f0b3615f7fa5a58bd55ef1b7,San Francisco,California,Yes,334
6f7cd9bfeca93ea945c82da0b4979930,San Antonio,Texas,No,993
376035373c2bcb2375dea4c835b7d04d,Los Angeles,California,No,646
63f657b80bfc7bafb0bd075bc055e176,Boston,Massachusetts,Yes,863
17b6f413c1b081084739109bcef7c3ee,Denver,Colorado,No,314
b5b453ca3d42993ccc9fd3349bdf0377,Oakland,California,Yes,427
135a15d6f93507359684a9c38b5d9dd3,Indianapolis,Indiana,No,892
d47275ed2a806db05033074993f1462d,Birmingham,Alabama,Yes,446
c96c4ae44573150ea0fea02162b2fd0b,San Francisco,California,Yes,991
8c85de0aa4808bf023d72d452e68f77a,Oklahoma City,Oklahoma,No,850
eb72b7a0f66b0adcf015f509696cebbd,Tucson,Arizona,No,756
54e8275bd509da87fac9fde8830ebb1e,Cleveland,Ohio,No,595
912e9d371eb7474dad7d76825ca139fa,Milwaukee,Wisconsin,No,898
ca6a2224171e16cc5da36f1b8eac0a33,Bronx,New York,No,475
3fe01cd8a34569674546846d68a4f5d4,Omaha,Nebraska,No,719
ef54a2e485600eea405a4f48242702f4,Springfield,Illinois,Yes,908
d248a9a7ac1aa554c3c75611ffe3fa49,Los Angeles,California,No,189
f8796975af84035b7e6b78ea5afc6300,Raleigh,North Carolina,No,828
cf00be099e51f700e21afd2a7232f371,Cleveland,Ohio,Yes,271
2f8208db6d13ecca324b714d32bf2946,Tampa,Florida,Yes,368
5b1ac57df9abf3e10f9bee41d23c8f63,Washington,District of Columbia,No,862
93cd59bf5c941cf0dc98d2c1e2acf72f,Los Angeles,California,Yes,243
0e69338a740cc271b18efebe9ec2a0df,Sioux Falls,South Dakota,No,838
19b17e80dea4ae1754fd9ad39716108e,Jacksonville,Florida,Yes,942
38b492625ed600ae7c94387773b6b2a7,Newark,New Jersey,Yes,638
8133ed39bdaf9ec7adf82c9cfe457a9b,Buffalo,New York,No,129
ed5693decd62dd8956f7d07447341a15,Raleigh,North Carolina,No,697
a3cb8dd65da7d38fdedc66b0587ca775,Sacramento,California,Yes,796
0468d24bf53be94e1f50d056a8162f05,Sacramento,California,No,784
ee564ac6c6a7e716df90fe489418be08,Orlando,Florida,No,658
3d65050ba7f4ade75a71096ff2f673a9,Springfield,Illinois,Yes,471
8d801ace2e408155e2c4ce70868eb96d,Springfield,Illinois,No,232
e8b69a8bac83debe3e7ff599fa36f1d1,Minneapolis,Minnesota,No,526
cce5994dcdaebe68c71915172ad7a45e,Dallas,Texas,No,341
ec9b0f442dc19d5cb7fd861e88731b04,Cleveland,Ohio,Yes,398
58e1b29dbf4115b2dce4e9f5b5bd66cd,Richmond,Virginia,No,859
17aaaa7f3100ea41dc4566fb8772efc5,Boston,Massachusetts,No,612
c7559d22fca04ba8eb24a21bfb348bec,Wichita,Kansas,No,260
ed4f4b5291eb3054652a52e7cb91b2a1,Jersey City,New Jersey,No,243
5635442c291590ff23e67c28930b9b06,Albuquerque,New Mexico,No,892
ee3caf5e30bf139749646f164520fc90,Newark,New Jersey,No,428
24be4c72887568e734d16da19a84a71f,Jersey City,New Jersey,No,237
c55511a0a6dd01b2910eab6a809ec91b,Jersey City,New Jersey,No,871
d348f0e9b1c64773d39529dcaab6c56b,Des Moines,Iowa,No,180
9ccf63340d85a087313029237e929a92,Dallas,Texas,No,467
d0283699de51d23b9b922d077042e9be,Jersey City,New Jersey,No,806
42110754a99bef88cbb5061aa5883be5,Salt Lake City,Utah,No,582
4effe40963aeb3d33300209317d60824,Cleveland,Ohio,No,568
9ea556aa61ee6c5bdeef580f9c07a751,Naperville,Illinois,No,156
394ef6152b2b6b883ff20c2e2d6f6851,San Diego,California,No,256
6e9fcb81ac536c9d9541b91fb9dda8a8,Savannah,Georgia,No,680
15c8e37c27014264521d801d38da497e,Denver,Colorado,No,323
3e810dfb0e1cdb8f589a7b64b5f0f77e,San Francisco,California,No,376
c97c2baeab8dab2eab3a20d321e38adb,Kansas City,Missouri,Yes,544
8eb225790cdb1ca476ecbdd68498e113,Los Angeles,California,No,830
bf0d073d821c13369970cf60ebff8d15,Miami,Florida,No,818
defeb0604efd34e451d1f230d992fee1,San Francisco,California,No,515
ce7d8c855611654a128191d92b3fbb9d,Savannah,Georgia,No,902
e2cd71c49466d114ccd8cffa66d380fb,Portland,Oregon,No,521
dc525dbf1b4cee8c5bbbd537506883e2,Columbus,Ohio,No,936
468d0cbe5ee4ed0226d2a322711f93f8,Philadelphia,Pennsylvania,No,671
655238a643ff50113d1a85dd506e5a9a,Sacramento,California,No,333
817cf3203ca0dd0d018784848538dcee,Boston,Massachusetts,No,988
0a3450fc9918ee461497d6587010f719,Orlando,Florida,No,36
dcaf97d98cc0d995ddaddf45c34da74e,Baltimore,Maryland,No,688
12e4130974e8aeab71b9e2f51390736f,Cambridge,Massachusetts,No,951
1c0243378543e432478ddcf3530f3ca7,Spokane,Washington,No,758
37c30da3ab2456a7cfdff45432fe9c3c,Sacramento,California,No,251
363095d00b1940e32179860f2836c709,New York,New York,No,218
9b2cceb51d636c6b4649eb083c1af1ef,Denver,Colorado,No,879
05211354616e742ecbe4aee3b6e35ee4,Seattle,Washington,No,162
f8e16dd4e027c0350e38e51697195398,Springfield,Illinois,Yes,148
59df90647836c4a615774a9f31c21479,Indianapolis,Indiana,No,529
44e389d7fbe5c8282ef1ecfdffc3357c,Charleston,South Carolina,No,280
debf49b4002dab3106279a12569ae9d1,Tucson,Arizona,Yes,968
bdd640fb06671ad11c80317fa3b1799d,San Francisco,California,Yes,114
fc61f5b74ba45e541fefdf4b7aa01f6c,Houston,Texas,No,448
2df13686c3c49edb59436519c3c3ce8e,Brooklyn,New York,No,669
d5f7a3a5266bc9306bbe68736a5eef3c,Buffalo,New York,No,894
4ba59ccf7648f911519140a378e77603,Sacramento,California,No,950
4d49cd049c6de1cfa8755f0b7e72a110,Minneapolis,Minnesota,Yes,350
bf6fe3801afd5b9e419e1dde613fc8be,Austin,Texas,Yes,953
22281b986be283627bc2936b2657a31a,Baltimore,Maryland,No,734
cf653f4d0cf56a8ebd86896cd4c5ad61,Minneapolis,Minnesota,Yes,608
97cefe180866d0d99f962ef389e68af6,Cambridge,Massachusetts,No,106
2ba593120d90c7314cca58d5b1879027,Jackson,Mississippi,No,807
5a2802d4d0e90a6bfc541e42543775fe,Albuquerque,New Mexico,Yes,989
c5c5b37af85e06a11dad09b252c21221,Rochester,New York,No,11
bb7bee035d678bb1945ef2e4088a93ec,San Diego,California,No,435
ced412498f4be16d7754c3939aa36119,San Antonio,Texas,Yes,342
9191b3634e2d66456dc7cac7fd72b050,Fort Worth,Texas,No,111
d595a8b0c1825d52b50f6d96cf075db5,Chicago,Illinois,No,458
382c043f7cfc9b793875394ce5d6f6e6,San Jose,California,Yes,354
72cbad79435358e8a6920c70effd4bfd,Omaha,Nebraska,No,167
688613dba6348e784d5c55c7b379cb1e,Los Angeles,California,No,321
ffb4ea7eb82229fefaa09d213c66058f,Springfield,Illinois,Yes,828
d0673250414fdafbdafb1a9e22a667ee,Ann Arbor,Michigan,Yes,691
fb3540f6bdc785319c78352b875ae4f6,San Francisco,California,No,592
4f2d479681d2c7de4ce1eb90e6697833,Aurora,Illinois,No,312
4ebfa5c3cae9b4a72a79ea680f44704f,Fort Worth,Texas,No,459
67d77397815bd04258d0270a54a165f7,Sacramento,California,No,296
ba9360ff9795ce437d56b9507d8a80ae,Springfield,Illinois,No,139
f097d32aaf0b76bf0bdbb651163d4a79,Sacramento,California,No,405
beffd975e124d17974d9c76244077147,Baltimore,Maryland,No,675
d9ae530554cc9b43e15dd00bf46a0273,Cambridge,Massachusetts,Yes,973
b3e0d163a8fa8fe1cfc1d62a19490e75,Kansas City,Missouri,No,818
f940f5703b69e75bc668386b11a62899,Milwaukee,Wisconsin,Yes,545
ffb27befc1445b82a0bac9b4b1a733a0,Cambridge,Massachusetts,Yes,602
b6237fdb250fec355725693a18476000,New York,New York,No,959
2c3d3816a15b667e6f63793e9d1c7ce0,Cleveland,Ohio,No,935
4104a8b5a34db7c5760debbb3b70b3a1,Queens,New York,Yes,833
ef7ddc76b92da22b21df306f8a0b3c33,Tallahassee,Florida,No,813
cd659dc9dfbcecb7c7064342a5d31b36,Boston,Massachusetts,Yes,193
96bf10ab3ce915e7c9d6a63bca3c6f5f,Brooklyn,New York,No,139
8e4247136643326efeea7c2ca6428feb,Pittsburgh,Pennsylvania,No,435
e726be23e776b886d534ee1d7f2984f5,San Francisco,California,No,370
56f339415c77b386217b860eee0005e5,Orlando,Florida,Yes,176
c958e75e21d53971336749b52cf6bf75,Austin,Texas,No,945
d2ee4305473f1c64aedefa90208c7098,Boston,Massachusetts,No,895
30c258d2cb78b591ab6b5f20311979f1,Atlanta,Georgia,No,407
9193038ec3c8b3ca3ff176c4e40b21d9,Baltimore,Maryland,No,395
9fc18081f1640519ec1260216e7107da,Boston,Massachusetts,No,625
cb323e357922bac282dc4c8e36b5229a,Raleigh,North Carolina,No,300
421dbf1b911b7077f0c78d63146c7cf3,Ann Arbor,Michigan,No,915
0a5bb6b45495274a9ac3212e14565fc6,Sacramento,California,No,371
d25b1d7c0dff0730488452a21eafa671,Los Angeles,California,No,374
f6c77671e52a312ca69e73f4ee607d0c,Atlanta,Georgia,Yes,711
4dd8eb85b04d337677fc97031fd5a423,Aurora,Illinois,No,515
78d4f39daa37fd3dbdd9a3c252b911ea,Charlotte,North Carolina,No,909
51c13e948e95117e215608655fbcb1e9,Cleveland,Ohio,No,656
b0b63bcf08601833479d0cdaf396ea37,Buffalo,New York,No,251
91d63f78e3e9de99f10c718b1eb0e38a,Oakland,California,Yes,93
91e1aa9676f72255c01f36bf3e6dd58b,San Antonio,Texas,No,516
be49fc866b8a538d405efb815227825b,Newark,New Jersey,No,193
50a06efb5073b68a01343d8f2f85cd71,Springfield,Illinois,No,951
f32fe17ef953d2bc88a3d3899d496e4f,Detroit,Michigan,No,474
a8b65439249a998db90dcb751e7b6408,Austin,Texas,No,700
0952d4bc99f95021a46d6925c64961ca,Dallas,Texas,No,210
f6e07cc06c52c49f9b49bd26df57c59a,Oakland,California,No,716
6342e7240618f88453e86f1a6d8b8b62,Tampa,Florida,Yes,246
5f931a64c2ab11790a25d3de9adae2e8,Tampa,Florida,No,835
2e2ffd59347161598f665dddef0ad3fb,Portland,Oregon,No,941
21296f26a4c55bcb8817438fdc9bc140,Cheyenne,Wyoming,Yes,583
25805b24f2b54d6b1a55559fb09cb28d,Buffalo,New York,No,863
e210c05837b836ddc16335b1acbce455,Newark,New Jersey,No,525
793ef2ea6cdd720bf7f3938986b4e41f,Phoenix,Arizona,No,235
7d0b9cf9a5b41fd50af5856cdf7f096a,Buffalo,New York,No,404
fae523069fe6faedf43e5392d0fb17c7,San Antonio,Texas,No,894
0da775c8a2606815cbcc9889dd348f19,San Diego,California,Yes,109
8a28133a8b5baf56754677356c1bf142,Charlotte,North Carolina,Yes,397
86d77fe02de666e33008ec1ca965ca47,Ann Arbor,Michigan,Yes,676
963c31087ad3b5b2f10632d7b9fe96a6,Austin,Texas,No,337
febbd9faf19473d48851933fe47bec20,Brooklyn,New York,No,549
b966442aad238d36dc322c9739c1e262,Naperville,Illinois,No,833
1b3dbd5ce9a1fa6f81f76d1c2dbc2134,Orlando,Florida,No,529
7a6685d77571dfeb671673cecec625d8,Orlando,Florida,Yes,435
84e1dca2adf641f74906003a949d5037,Hartford,Connecticut,No,116
391184973a43b2badf0f06cbcb9bc326,San Francisco,California,No,295
6825caad2e77f0cf98a345a114d68733,San Diego,California,No,308
4830aa9e026a627ddf164f14a87d93e3,Salt Lake City,Utah,No,753
6fb04e2bbd54035d09a06cc628c57935,Los Angeles,California,No,658
6b79ba3948943e1712d09cd9249e3a77,Jersey City,New Jersey,No,880
0678efb9ea252c048831e071aee1bc3b,Brooklyn,New York,Yes,838
0930a530bea90a05fb558d1f72e4754e,Fargo,North Dakota,Yes,697
d4fcccba2378be041f1fe607829cc579,Newark,New Jersey,No,391
058c7e762f7f5a330d3d791c1d9f40f8,Pittsburgh,Pennsylvania,Yes,231
bdcba326ae8055bb5eb04e26947e7869,Springfield,Illinois,Yes,729
a3d1afcf457aed69d71823d461bebe05,Spokane,Washington,No,813
da72ca1fb8070bde7cc3fd98c7063d96,Richmond,Virginia,No,488
11972ddf3b5991d24d83e6bbc3f5b6d7,Austin,Texas,No,743
cd1dc16cb9cd9a7ebf3e0761b5f1bc60,New York,New York,No,372
28138057fcffa3c9bc1c1d0b189942ba,Richmond,Virginia,No,161
47022b83e4948505732e3c7a69a5387f,Columbus,Ohio,No,590
ba9ba797e0a02f68bcc302afe77fb5c1,New York,New York,No,205
a6f1b33130e442e2f0f07e798820071c,Brooklyn,New York,No,373
9e87e04ca2086977a9f2533683f4a9a9,Brooklyn,New York,No,240
2fac094b7931588317f9a8efa802bff5,Wichita,Kansas,Yes,150
ff1c8a129b7bf87cd923b1a6851fa234,Boston,Massachusetts,No,523
3022ea405ec3798f22f69bf59f7cc935,Pittsburgh,Pennsylvania,No,424
54aebd1b8ce6424dbef59fe6ff233d5f,Buffalo,New York,No,267
ee546682f9550fbf1259bd5270acdae1,New York,New York,Yes,572
033f8e5c97e6760470ee5ae7a781bb17,Tampa,Florida,No,812
431d8cc63f1bf401eb3c0c8f82686fb0,Orlando,Florida,No,142
6b44fa8dd5f25073f41402b1e4429ebb,El Paso,Texas,No,627
ba97b5efc843477faa06fd18d6e6c584,Little Rock,Arkansas,Yes,904
dc5f9c35bd2c2019abb09723772ffad1,Cambridge,Massachusetts,No,564
20a2be12e2a9949cdf0b88543ea32e4a,Spokane,Washington,No,776
0e6f76ae3bbd401c84956d0211bea3a5,Seattle,Washington,No,925
1b85d5086e3dfb4a66746bdd6087fbfa,Ann Arbor,Michigan,No,916
0e51f30dc6a7ee39c4b032ccd7c524a5,Los Angeles,California,No,420
60d9ff86011876198a05abbc4eb7ed81,New York,New York,No,816
561998a156002d0325cc67e53d083c55,Burlington,Vermont,No,971
6d27376e0803cc915dfd26549a83fb91,Milwaukee,Wisconsin,No,817
90b2b633956b8c0ca8499b926b5252e3,Austin,Texas,Yes,743
b303f438fe2110d04bbe4aff9326dffd,Sacramento,California,No,18
924cfa29db00506d6caaaad00859ccc3,Buffalo,New York,No,195
0b5c0847493b9da1977dd4a871e7fc81,Chicago,Illinois,No,379
9e60efd26ae1df9061a0466cb4382395,Tucson,Arizona,Yes,640
76bb72cc40fef6d347d25d4efa974286,Pittsburgh,Pennsylvania,No,348
5f72d4e45d39627d00580d41d8c36d43,Dallas,Texas,No,566
a61d7a979e72b0508f1053e574bd2120,Springfield,Illinois,No,705
20f206cdbd9aa0c9beb8488c41fbd221,Wichita,Kansas,No,257
e471a6cfd802788202786b2e171ee0d8,Portland,Maine,No,829
a34e51141286517c8f62c4f36533c4af,Ann Arbor,Michigan,Yes,364
74d3e62954d27700aba1540787af465a,Denver,Colorado,No,811
b302161fed545c2c2a5eb86cbc284086,Sacramento,California,No,158
f48bd15c9ab40b9b86f796200ee2e6fb,Brooklyn,New York,Yes,581
827050a82369b584ff5e9ff0ff50bde4,New York,New York,No,166
1065c038dd6ad297f33b5908bab1a747,Virginia Beach,Virginia,No,571
b9e1e238baeeeec462256be789b2a0c7,Sacramento,California,No,952
7667d6225d0d969c155c89d3617f7785,Kansas City,Missouri,No,700
8ce49eb4b53e2966e4a9051fe1f8052a,St. Louis,Missouri,No,474
66890c8693a4617a10f871ef0ac27ee3,Sacramento,California,No,490
3bdbc09eacc216a01bbc91f75f18e583,Rochester,New York,No,584
bf780e3ff6b751f79b7492459b1bc895,Evanston,Illinois,No,120
d9e03f52848e32aa2e05d0b627ca302b,Cambridge,Massachusetts,No,524
bb5e4bcf15ed626914296c07f26b4776,New York,New York,No,555
5f3675e42169f2e5917eab3f53549333,Brooklyn,New York,No,683
d7cf57f71ffa40d83b2b05f30e06cbd5,Boise,Idaho,No,477
8f730ef250c98af35a61d591737533a6,Montgomery,Alabama,Yes,401
ba4375a1056cd70d4858b7fd4a76c8a5,Miami,Florida,No,476
5836d0d26b500d67f68293768baf0c44,Anchorage,Alaska,No,619
ec25a4daba9a7cdbfe7230a7e2e4739c,Brooklyn,New York,No,576
3d39aa1a7ea0de1026fc220fd737fb19,Dallas,Texas,No,202
b6e7e44992ef9d8af4d9c29b2db89708,Jersey City,New Jersey,No,105
ee857dbf76f700bcaf8e37cf43b6b1bb,San Diego,California,No,864
78355029c2d46c2e4b9c2a9049750af0,San Diego,California,Yes,847
ba6e17e6691a3d05c075cb26b1cffe05,Richmond,Virginia,No,288
7631de9ddde9f86322bd33886db99102,San Diego,California,No,226
6e30629c932de52f8dcd474a47668759,Pittsburgh,Pennsylvania,No,385
5487fd4febb7a385aa0b7b14f2e9702d,El Paso,Texas,No,747
440b1436bcb1ba893e034875e8e7642a,Virginia Beach,Virginia,No,625
85dc54f7fac03993f2486fb00a8c93fb,San Francisco,California,No,522
0c8e872229d9e55067b17a32bb8937cd,Nashville,Tennessee,No,975
f081f52d7823ba4254b0cd9ae11b62b8,San Antonio,Texas,No,972
2c08f496008bfea4c49c1d733fcc4eae,Pittsburgh,Pennsylvania,No,724
517400f80b2c782a69288e92c68a152f,Naperville,Illinois,No,689
0640be0f25b8fd4b32fa2de8ce7ae7f6,San Jose,California,No,796
75bec37d9eb51e9d971305c8c2eaa4c2,Hartford,Connecticut,No,907
c31fad54768aa5750683e77fa7c53e1a,Chicago,Illinois,No,341
8d2833f2fb2c6ad1d01de5d6ef4b46ee,Houston,Texas,No,394
364c911aa9ab364a1777e8cb74685b98,Fort Worth,Texas,No,61
3b6b380d410edddc82bf662ff3ca9ccc,Los Angeles,California,No,378
4561778b3ef744b7f2e79d57cd3fa103,San Diego,California,No,548
556c900d7339198baf1cc93c03b0f1e9,Austin,Texas,Yes,234
5144d2b74caa791b9427e119dedad655,Omaha,Nebraska,No,943
171719aa7715a812c3428ea4e180585c,Chicago,Illinois,No,758
fb02bebb48729a4d98c7472a864e9a13,San Francisco,California,No,379
9a89d25861212089b060a5af1ba6a667,New Haven,Connecticut,No,539
0ff1de4d335a8459a9914e783dc719ec,Portland,Oregon,No,591
b6e8ab6178e24e85921002ad38b2b5c1,Boston,Massachusetts,Yes,723
5c408e527e851c5251676a485f63758f,Raleigh,North Carolina,Yes,663
0a8c75bbfbdd3cfb0f0022de1d06db98,Hartford,Connecticut,No,262
c6846b5fb6487b237e9892ef117a38b4,Baltimore,Maryland,Yes,456
40be8ab9bf646741a77312aac2ea1e1b,Spokane,Washington,No,840
a021c0ca3531968dc342bd2bf295456e,Sacramento,California,Yes,255
3764fbda3108d4482f65fafab0ae8f08,Aurora,Illinois,No,788
b636924f8e263aabb46f3014134d633f,Houston,Texas,No,497
310fbdd800d0ed2baa7bfdb51fa07ac9,Detroit,Michigan,No,858
3c9ad14cee0caeb5ecfedb992790cebd,Tampa,Florida,No,35
2b1125dde418ffc6dd23ac6e7e5ee419,Tampa,Florida,No,137
b87d2a464eecf6db443903add2d2ac80,Columbus,Ohio,Yes,844
def7339a5b78eeabc1f0a8f8f2d5bc73,Raleigh,North Carolina,No,308
6d0cf28613905337de9cf26f823d709c,Richmond,Virginia,No,273
4098cafc1a5aacc099a4658688d01739,Savannah,Georgia,Yes,184
6f7c15ea272a6d8eb5122df875b17a55,Oakland,California,No,286
6e3a4367d0117d55a9ca108e1e879df0,Charlotte,North Carolina,No,224
e73fa5c6a368374a623cda187dee542d,New York,New York,No,296
4d3c0930556d2f7734ce40eb1bb396a4,San Francisco,California,No,726
85660e945b32d5d82e39490c9edff4d2,Raleigh,North Carolina,Yes,261
286218b848f4ef125e9953d23e896c64,Rochester,New York,No,636
0bdc78e4e8233b0c2c6c0f7691e9a059,Buffalo,New York,No,942
13bd8f0011ad77cc125f8977eb04d546,San Francisco,California,Yes,792
99b49350af2b99b4d9acd1584d3485c5,Tallahassee,Florida,No,365
47229389571aa8766c307511b2b9437a,San Diego,California,Yes,399
26a6c5ef4898a551d3e40237069f4ec3,Milwaukee,Wisconsin,No,339
242ba9bfe7b6c7040338c7c78bc65aa2,Oklahoma City,Oklahoma,No,604
a8a7b37d7223c5820ad98031c28cf173,New Haven,Connecticut,No,356
891453c4db02a2e2e7d5129d4e64a63f,San Diego,California,No,234
8a488dc7a8805ec891d98bc2cf58c195,Tucson,Arizona,No,353
fba7d4931fadacc7ddecdfa644ae4216,Austin,Texas,No,734
c8acf480fec8b6653e2663505fbff729,Charleston,West Virginia,No,238
05e91d7e328d62e6fb1d05a4650d1d15,Seattle,Washington,No,729
bf019e385b46d130c39c638ae0d75475,St. Louis,Missouri,No,533
7c0a827b91804dbea15aa086032d7594,San Diego,California,No,791
4a6d677a05dbddfa7a39b3633026156e,Buffalo,New York,No,271
59c3cc890de72730f01a207fd1858666,Spokane,Washington,No,353
110794c7ccc130ecd87fef6de3f78e77,Sacramento,California,No,151
ef2ae713570210496a39aaa6dabac50d,Aurora,Illinois,No,299
6160745985c7504bc693da1139c6a1ca,Buffalo,New York,No,612
5fb4373a18dba3b064a2084c118bbcf0,Indianapolis,Indiana,Yes,338
780bdd4e75c33cd8af84c5141a4319db,Charleston,South Carolina,No,372
18f7910de1b4f1e40583f97a6d221a27,Pittsburgh,Pennsylvania,No,394
017a3a3a378b765b1acf840146bf63a1,Charlotte,North Carolina,No,610
439472e6da587e8aa25d6b29afffcfd2,Austin,Texas,No,876
ef582ca20bd1d8514db4cc94576f0b9c,Buffalo,New York,No,546
5e63cb078cd76b349ffd8537813ca102,Jackson,Mississippi,No,139
71299889a01ac9927f9d3e64c1a6423b,Evanston,Illinois,No,144
d9bc39ec79adeca41447cb67c7af9cf7,Austin,Texas,No,817
689c9fc39e5daad50ce79a1de3219253,Charlotte,North Carolina,No,757
51541f23ab6cb880e60dd4c55496d1f0,Brooklyn,New York,Yes,193
6110162a39621df60f0336f91b448f45,Virginia Beach,Virginia,No,859
e2badf9e64eea39ef8484ad60c789806,Los Angeles,California,No,378
5fb8d16c2720797d32ebd6899be578c7,Rockford,Illinois,No,954
291f1ea2d4c6e1297cbc10e4e8cec7d6,Pittsburgh,Pennsylvania,No,838
50572aadf40a882a17a5d892bac974b9,Nashville,Tennessee,Yes,302
e7e024a8dc26f4fbe815171cadd87382,Indianapolis,Indiana,No,828
a9e76a915023404aea43a1519d4dacc8,Nashville,Tennessee,No,932
07232f0185b9bdd6db5e74d1d3a59c0e,Buffalo,New York,Yes,565
7a1a429a39323dee6f88f2461d22f7ad,Boston,Massachusetts,Yes,643
1ca99c1d972678534ed0265c118cef69,Nashville,Tennessee,No,251
2da3fc8bdce4062bd95a58413d31b50e,Little Rock,Arkansas,No,977
bc594585944528c00ef8c2d6f7fd5646,El Paso,Texas,No,61
cde22f1c56b60afcded255d0bf1e8366,Los Angeles,California,Yes,999
356d593596037a4369909bf53c5c4cf3,Sacramento,California,Yes,789
5e73b6e95510c8ab23914727aa9ae8b7,New Orleans,Louisiana,No,100
a6f91166b1f6524f8bb6defefd21223a,Cleveland,Ohio,No,923
a9841c8ae30ebea5c1fecfbf200927fd,Tucson,Arizona,No,865
6b0c9a288062a09261bc229a879a34fa,Cambridge,Massachusetts,No,153
fb16e5dba6eab79ed21c82f8cada4f80,Los Angeles,California,Yes,998
56df9ed405b8603962cce2ded4745008,Charlotte,North Carolina,Yes,167
e0bd6a93892500ba6b9dadb2b1a66973,Raleigh,North Carolina,No,354
7e52d9778112e4146820af8841d3bc98,San Francisco,California,Yes,491
c9c4b35b38dbc62b9fae2c31dfb07e01,Orlando,Florida,No,642
1c7ec9112bd005bdfb7e76ad31e98a2d,Philadelphia,Pennsylvania,No,636
a4642167f43ae045d17be0969b691021,Seattle,Washington,No,652
5a3bcf5e39d4dd099efd8662acef05f4,Springfield,Illinois,No,339
edebb9620aa334dcfae37904eb9d3e3e,Hartford,Connecticut,Yes,205
5e9049b1140ff0bc4072644a23325a77,Newark,New Jersey,No,686
c03987108976e334e2817efdae849217,Sacramento,California,No,310
2812859a1337739e8d4f5d272c7f0b79,San Jose,California,No,491
9f0573e0d95b0bab2f477d8105740e27,San Francisco,California,No,823
ba3014d36139f18121c1b065d8293b45,San Francisco,California,Yes,693
53ff493a85ff4487817aa47ffff5ce91,Milwaukee,Wisconsin,No,562
9c7647428ece9daf2c19609de5cc9123,Billings,Montana,No,698
961d33ba350843f08de08fc2c3e15a85,San Francisco,California,No,161
314d3441b8a6171f1ee34dc43b048a8b,Queens,New York,No,790
4dd434a890c6bdce763f2413a5285a09,Manchester,New Hampshire,No,375
6d4f37f76384d19e887400eeac19c9b8,Richmond,Virginia,No,590
